"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
15 -3.40000e+01
48 -3.30000e+01
96 -3.20000e+01
138 -3.10000e+01
199 -3.00000e+01
204 -2.90000e+01
240 -2.80000e+01
273 -2.70000e+01
330 -2.60000e+01
406 -2.50000e+01
525 -2.40000e+01
628 -2.30000e+01
713 -2.20000e+01
769 -2.10000e+01
778 -2.00000e+01
824 -1.80000e+01
863 -1.70000e+01
961 -1.60000e+01
1106 -1.50000e+01
1162 -1.40000e+01
1211 -1.30000e+01
1280 -1.20000e+01
1402 -1.10000e+01
1447 -1.00000e+01
1562 -9.00000e+00
1848 -8.00000e+00
1982 -7.00000e+00
2023 -6.00000e+00
2115 -5.00000e+00
2161 -4.00000e+00
2206 -3.00000e+00
2305 -2.00000e+00
2362 -1.00000e+00
2410 +3.60000e+02
2446 +3.63000e+02
2529 +3.70000e+02
2726 +3.77000e+02
2941 +3.83000e+02
2998 +3.86000e+02
3079 +3.91000e+02
3217 +3.94000e+02
3225 +3.95000e+02
3268 +3.96000e+02
3270 +4.06000e+02
3566 +4.08000e+02
3720 +4.15000e+02
3821 +4.16000e+02
4100 +4.17000e+02
4149 +4.23000e+02
5277 +4.25000e+02
6670 +4.28000e+02
8309 +4.30000e+02
9981 +4.30000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
16 -3.40000e+01
33 -3.30000e+01
55 -3.20000e+01
172 -3.10000e+01
192 -2.90000e+01
419 -2.80000e+01
446 -2.70000e+01
496 -2.60000e+01
524 -2.50000e+01
552 -2.40000e+01
603 -2.30000e+01
701 -2.20000e+01
748 -2.10000e+01
813 -2.00000e+01
850 -1.90000e+01
875 -1.80000e+01
972 -1.70000e+01
986 -1.60000e+01
1075 -1.50000e+01
1139 -1.40000e+01
1190 -1.30000e+01
1290 -1.20000e+01
1383 -1.10000e+01
1423 -1.00000e+01
1441 -9.00000e+00
1502 -8.00000e+00
1540 -7.00000e+00
1566 -6.00000e+00
1635 -5.00000e+00
1724 -4.00000e+00
1786 -3.00000e+00
1879 -2.00000e+00
2062 -1.00000e+00
2180 +3.55000e+02
2207 +3.58000e+02
2218 +3.65000e+02
2437 +3.77000e+02
2525 +3.79000e+02
3022 +3.83000e+02
3048 +3.94000e+02
3414 +3.98000e+02
4346 +4.00000e+02
4893 +4.02000e+02
5310 +4.04000e+02
5612 +4.11000e+02
8803 +4.15000e+02
9981 +4.15000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
29 -3.40000e+01
106 -3.30000e+01
121 -3.20000e+01
215 -3.10000e+01
260 -3.00000e+01
332 -2.80000e+01
371 -2.70000e+01
430 -2.60000e+01
497 -2.50000e+01
525 -2.40000e+01
617 -2.30000e+01
703 -2.20000e+01
719 -2.10000e+01
763 -2.00000e+01
866 -1.90000e+01
903 -1.80000e+01
972 -1.70000e+01
1010 -1.60000e+01
1058 -1.50000e+01
1116 -1.40000e+01
1175 -1.30000e+01
1277 -1.20000e+01
1392 -1.10000e+01
1395 -1.00000e+01
1517 -9.00000e+00
1587 -8.00000e+00
1656 -7.00000e+00
1729 -6.00000e+00
1895 -4.00000e+00
1957 -3.00000e+00
2027 -2.00000e+00
2092 -1.00000e+00
2144 +3.55000e+02
2387 +3.60000e+02
2490 +3.64000e+02
2667 +3.77000e+02
2860 +3.86000e+02
3920 +3.94000e+02
3970 +3.97000e+02
4035 +3.98000e+02
5143 +4.08000e+02
5323 +4.10000e+02
5425 +4.13000e+02
7396 +4.16000e+02
9981 +4.16000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
48 -3.40000e+01
133 -3.30000e+01
178 -3.20000e+01
240 -3.10000e+01
289 -3.00000e+01
349 -2.90000e+01
375 -2.80000e+01
417 -2.70000e+01
461 -2.60000e+01
553 -2.50000e+01
604 -2.40000e+01
611 -2.30000e+01
642 -2.10000e+01
703 -2.00000e+01
713 -1.90000e+01
817 -1.80000e+01
890 -1.70000e+01
978 -1.60000e+01
1075 -1.50000e+01
1158 -1.40000e+01
1231 -1.30000e+01
1277 -1.20000e+01
1333 -1.10000e+01
1463 -1.00000e+01
1465 -9.00000e+00
1510 -8.00000e+00
1584 -7.00000e+00
1814 -6.00000e+00
1928 -5.00000e+00
2053 -4.00000e+00
2281 -3.00000e+00
2288 -2.00000e+00
2339 -1.00000e+00
2358 +3.48000e+02
2488 +3.66000e+02
2764 +3.70000e+02
3244 +3.75000e+02
3363 +3.83000e+02
3602 +3.88000e+02
3657 +3.90000e+02
4250 +3.96000e+02
4730 +3.98000e+02
4737 +4.04000e+02
5811 +4.06000e+02
6437 +4.08000e+02
6780 +4.09000e+02
9778 +4.12000e+02
9981 +4.12000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
30 -3.40000e+01
119 -3.20000e+01
165 -3.10000e+01
185 -3.00000e+01
216 -2.90000e+01
257 -2.80000e+01
319 -2.70000e+01
329 -2.60000e+01
410 -2.50000e+01
413 -2.40000e+01
435 -2.30000e+01
437 -2.20000e+01
469 -2.10000e+01
528 -2.00000e+01
574 -1.90000e+01
628 -1.80000e+01
715 -1.70000e+01
810 -1.60000e+01
893 -1.50000e+01
897 -1.40000e+01
991 -1.30000e+01
1016 -1.20000e+01
1047 -1.10000e+01
1118 -1.00000e+01
1143 -9.00000e+00
1386 -8.00000e+00
1521 -7.00000e+00
1596 -6.00000e+00
1670 -5.00000e+00
1733 -4.00000e+00
1838 -3.00000e+00
1850 -2.00000e+00
1943 -1.00000e+00
2106 +3.76000e+02
2128 +3.81000e+02
2205 +3.98000e+02
2486 +4.04000e+02
2542 +4.06000e+02
3191 +4.08000e+02
4053 +4.09000e+02
5916 +4.10000e+02
6508 +4.12000e+02
7508 +4.13000e+02
7797 +4.19000e+02
8621 +4.24000e+02
8990 +4.25000e+02
8992 +4.29000e+02
9981 +4.29000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
20 -3.40000e+01
