"function evaluation" "best-so-far f(x)"
1815 -1.80000e+01
1904 -1.70000e+01
2014 -1.60000e+01
2141 -1.50000e+01
2261 -1.40000e+01
2348 -1.30000e+01
2371 -1.20000e+01
2502 -1.10000e+01
2573 -1.00000e+01
2744 -9.00000e+00
3152 -8.00000e+00
3183 -7.00000e+00
3327 -6.00000e+00
3901 -5.00000e+00
4106 -4.00000e+00
4812 -3.00000e+00
4943 -2.00000e+00
5106 -1.00000e+00
5614 +3.78000e+02
5975 +3.89000e+02
5983 +3.91000e+02
6431 +3.99000e+02
6895 +4.01000e+02
8185 +4.02000e+02
8224 +4.08000e+02
8677 +4.09000e+02
8791 +4.11000e+02
9134 +4.16000e+02
9951 +4.16000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
11 -3.40000e+01
23 -3.30000e+01
95 -3.20000e+01
160 -3.10000e+01
305 -2.90000e+01
400 -2.80000e+01
455 -2.70000e+01
556 -2.60000e+01
669 -2.50000e+01
736 -2.40000e+01
956 -2.30000e+01
1034 -2.20000e+01
1167 -2.10000e+01
1227 -2.00000e+01
1469 -1.90000e+01
1589 -1.80000e+01
1686 -1.70000e+01
1795 -1.60000e+01
1937 -1.50000e+01
2263 -1.40000e+01
2700 -1.30000e+01
2904 -1.20000e+01
3004 -1.10000e+01
3047 -1.00000e+01
3139 -9.00000e+00
3271 -8.00000e+00
3355 -7.00000e+00
3415 -6.00000e+00
3528 -5.00000e+00
3843 -4.00000e+00
3981 -3.00000e+00
4081 -2.00000e+00
4411 -1.00000e+00
4525 +3.86000e+02
4656 +3.97000e+02
4863 +4.02000e+02
4910 +4.05000e+02
6319 +4.07000e+02
6452 +4.09000e+02
6767 +4.12000e+02
7536 +4.14000e+02
7805 +4.15000e+02
8448 +4.19000e+02
8550 +4.23000e+02
9887 +4.27000e+02
9951 +4.27000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
43 -3.40000e+01
170 -3.30000e+01
182 -3.20000e+01
255 -3.10000e+01
424 -3.00000e+01
481 -2.90000e+01
547 -2.80000e+01
833 -2.60000e+01
891 -2.50000e+01
999 -2.40000e+01
1056 -2.30000e+01
1129 -2.20000e+01
1438 -2.00000e+01
1527 -1.90000e+01
1630 -1.80000e+01
1752 -1.70000e+01
1808 -1.60000e+01
1917 -1.50000e+01
2008 -1.40000e+01
2384 -1.30000e+01
2481 -1.20000e+01
2543 -1.10000e+01
2778 -1.00000e+01
2909 -9.00000e+00
3029 -8.00000e+00
3322 -7.00000e+00
3399 -6.00000e+00
3617 -5.00000e+00
3638 -4.00000e+00
3854 -3.00000e+00
4036 -2.00000e+00
4151 -1.00000e+00
4374 +3.87000e+02
5059 +3.94000e+02
5244 +4.04000e+02
5411 +4.12000e+02
5695 +4.13000e+02
6076 +4.14000e+02
9054 +4.18000e+02
9951 +4.18000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
2 -3.40000e+01
39 -3.30000e+01
278 -3.20000e+01
367 -3.10000e+01
436 -3.00000e+01
762 -2.90000e+01
793 -2.80000e+01
889 -2.70000e+01
1173 -2.60000e+01
1200 -2.50000e+01
1367 -2.40000e+01
1416 -2.30000e+01
1633 -2.20000e+01
1777 -2.00000e+01
1850 -1.90000e+01
1904 -1.80000e+01
2074 -1.70000e+01
2245 -1.60000e+01
2534 -1.50000e+01
2653 -1.40000e+01
2869 -1.30000e+01
2993 -1.20000e+01
3107 -1.10000e+01
3270 -1.00000e+01
3543 -9.00000e+00
3694 -8.00000e+00
3783 -7.00000e+00
3910 -6.00000e+00
4025 -5.00000e+00
4318 -4.00000e+00
4520 -3.00000e+00
4804 -2.00000e+00
5004 -1.00000e+00
5364 +3.84000e+02
5424 +3.86000e+02
5503 +3.88000e+02
5526 +3.95000e+02
5605 +3.96000e+02
5738 +3.99000e+02
5942 +4.01000e+02
6196 +4.04000e+02
6832 +4.15000e+02
8391 +4.18000e+02
8880 +4.19000e+02
9364 +4.20000e+02
9951 +4.20000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
52 -3.40000e+01
137 -3.30000e+01
174 -3.20000e+01
245 -3.10000e+01
253 -3.00000e+01
361 -2.90000e+01
440 -2.80000e+01
501 -2.70000e+01
732 -2.50000e+01
812 -2.40000e+01
894 -2.30000e+01
1027 -2.20000e+01
1069 -2.10000e+01
1078 -2.00000e+01
1324 -1.90000e+01
1405 -1.80000e+01
1579 -1.70000e+01
1741 -1.60000e+01
1925 -1.50000e+01
2320 -1.40000e+01
2390 -1.30000e+01
2518 -1.20000e+01
2538 -1.10000e+01
2816 -1.00000e+01
3037 -9.00000e+00
3067 -8.00000e+00
3182 -7.00000e+00
3277 -6.00000e+00
3557 -5.00000e+00
3909 -4.00000e+00
4273 -3.00000e+00
4426 -2.00000e+00
4649 -1.00000e+00
5405 +3.80000e+02
5838 +3.88000e+02
6349 +3.90000e+02
6579 +3.98000e+02
6776 +4.02000e+02
6805 +4.05000e+02
6979 +4.06000e+02
7054 +4.07000e+02
7620 +4.08000e+02
8007 +4.12000e+02
9799 +4.13000e+02
9951 +4.13000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
35 -3.30000e+01
241 -3.20000e+01
299 -3.10000e+01
338 -3.00000e+01
503 -2.90000e+01
520 -2.80000e+01
640 -2.70000e+01
729 -2.60000e+01
776 -2.50000e+01
867 -2.40000e+01
1158 -2.30000e+01
1225 -2.20000e+01
1364 -2.10000e+01
1390 -2.00000e+01
1447 -1.90000e+01
1468 -1.80000e+01
1622 -1.70000e+01
1716 -1.60000e+01
1812 -1.50000e+01
2024 -1.40000e+01
2232 -1.30000e+01
2513 -1.20000e+01
2747 -1.10000e+01
3040 -1.00000e+01
3193 -9.00000e+00
3408 -8.00000e+00
3636 -7.00000e+00
3882 -6.00000e+00
4008 -5.00000e+00
4405 -4.00000e+00
4562 -3.00000e+00
4776 -2.00000e+00
5265 -1.00000e+00
5955 +3.76000e+02
6223 +3.78000e+02
7005 +3.82000e+02
7370 +3.88000e+02
7593 +3.92000e+02
7597 +3.94000e+02
7723 +4.00000e+02
7985 +4.01000e+02
7991 +4.02000e+02
8394 +4.05000e+02
9057 +4.08000e+02
9074 +4.10000e+02
9316 +4.11000e+02
9783 +4.12000e+02
9887 +4.14000e+02
9951 +4.14000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
68 -3.40000e+01
81 -3.30000e+01
142 -3.20000e+01
295 -3.10000e+01
439 -3.00000e+01
531 -2.90000e+01
577 -2.80000e+01
667 -2.70000e+01
743 -2.50000e+01
811 -2.40000e+01
858 -2.30000e+01
1040 -2.20000e+01
1298 -2.10000e+01
1417 -2.00000e+01
1452 -1.90000e+01
1524 -1.80000e+01
1603 -1.70000e+01
1723 -1.60000e+01
1819 -1.50000e+01
2084 -1.40000e+01
2187 -1.30000e+01
2413 -1.20000e+01
2714 -1.10000e+01
2801 -1.00000e+01
3210 -9.00000e+00
3277 -8.00000e+00
3518 -7.00000e+00
3670 -6.00000e+00
3998 -5.00000e+00
4180 -4.00000e+00
4420 -3.00000e+00
4657 -2.00000e+00
5071 -1.00000e+00
5782 +3.50000e+02
5852 +3.67000e+02
6109 +3.72000e+02
6365 +3.86000e+02
6489 +3.88000e+02
6995 +4.01000e+02
8497 +4.04000e+02
8776 +4.10000e+02
9951 +4.10000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
34 -3.40000e+01
101 -3.30000e+01
142 -3.20000e+01
230 -3.10000e+01
323 -3.00000e+01
375 -2.90000e+01
396 -2.80000e+01
449 -2.70000e+01
628 -2.60000e+01
647 -2.50000e+01
835 -2.40000e+01
877 -2.30000e+01
939 -2.20000e+01
1105 -2.10000e+01
1186 -2.00000e+01
1307 -1.90000e+01
1431 -1.80000e+01
1481 -1.70000e+01
1518 -1.60000e+01
1761 -1.50000e+01
2054 -1.40000e+01
2245 -1.30000e+01
2268 -1.20000e+01
2432 -1.10000e+01
2651 -1.00000e+01
2844 -9.00000e+00
2939 -8.00000e+00
3059 -7.00000e+00
3232 -6.00000e+00
3430 -5.00000e+00
3482 -4.00000e+00
3629 -3.00000e+00
3799 -2.00000e+00
3919 -1.00000e+00
4124 +3.95000e+02
4196 +3.98000e+02
4343 +4.00000e+02
4875 +4.01000e+02
4879 +4.04000e+02
5299 +4.11000e+02
6318 +4.13000e+02
6511 +4.14000e+02
6645 +4.16000e+02
7444 +4.17000e+02
9165 +4.21000e+02
9290 +4.23000e+02
9541 +4.24000e+02
9951 +4.24000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
27 -3.40000e+01
114 -3.30000e+01
200 -3.20000e+01
272 -3.10000e+01
467 -3.00000e+01
728 -2.90000e+01
737 -2.80000e+01
823 -2.70000e+01
945 -2.60000e+01
1032 -2.50000e+01
1134 -2.40000e+01
1254 -2.30000e+01
1307 -2.20000e+01
1341 -2.10000e+01
1432 -2.00000e+01
1615 -1.90000e+01
1733 -1.80000e+01
1771 -1.70000e+01
1939 -1.60000e+01
2017 -1.50000e+01
2226 -1.40000e+01
2369 -1.30000e+01
2478 -1.20000e+01
2490 -1.10000e+01
2737 -1.00000e+01
2939 -9.00000e+00
3168 -8.00000e+00
3225 -7.00000e+00
3353 -6.00000e+00
3371 -5.00000e+00
3530 -4.00000e+00
3578 -3.00000e+00
3896 -2.00000e+00
3908 -1.00000e+00
4082 +3.72000e+02
4125 +3.73000e+02
4178 +3.77000e+02
4711 +3.85000e+02
4785 +3.94000e+02
5311 +3.99000e+02
5652 +4.02000e+02
5853 +4.06000e+02
7626 +4.11000e+02
9564 +4.15000e+02
9951 +4.15000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
46 -3.40000e+01
304 -3.30000e+01
493 -3.20000e+01
572 -3.00000e+01
672 -2.90000e+01
760 -2.80000e+01
873 -2.70000e+01
937 -2.60000e+01
1031 -2.50000e+01
1143 -2.40000e+01
1199 -2.30000e+01
1210 -2.20000e+01
1247 -2.10000e+01
1307 -2.00000e+01
1411 -1.90000e+01
1528 -1.80000e+01
1639 -1.70000e+01
1795 -1.60000e+01
1944 -1.50000e+01
2064 -1.40000e+01
2181 -1.30000e+01
2225 -1.20000e+01
2240 -1.10000e+01
2502 -1.00000e+01
2617 -9.00000e+00
2821 -8.00000e+00
3249 -7.00000e+00
3271 -6.00000e+00
3409 -5.00000e+00
3937 -4.00000e+00
4200 -3.00000e+00
4386 -2.00000e+00
4558 -1.00000e+00
4743 +3.63000e+02
5186 +3.64000e+02
5502 +3.70000e+02
5540 +3.81000e+02
5906 +3.86000e+02
5981 +3.88000e+02
6079 +3.95000e+02
6544 +3.97000e+02
6599 +4.06000e+02
6702 +4.08000e+02
7122 +4.11000e+02
7739 +4.14000e+02
8748 +4.17000e+02
9060 +4.18000e+02
9288 +4.21000e+02
9844 +4.22000e+02
9951 +4.22000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
4 -3.40000e+01
112 -3.30000e+01
217 -3.20000e+01
335 -3.10000e+01
400 -3.00000e+01
421 -2.90000e+01
468 -2.80000e+01
653 -2.70000e+01
788 -2.60000e+01
1045 -2.50000e+01
1209 -2.40000e+01
1250 -2.30000e+01
1292 -2.20000e+01
1356 -2.10000e+01
1387 -2.00000e+01
1430 -1.90000e+01
1493 -1.80000e+01
1561 -1.70000e+01
1610 -1.60000e+01
1810 -1.50000e+01
1902 -1.40000e+01
2006 -1.30000e+01
2124 -1.20000e+01
2172 -1.10000e+01
2304 -1.00000e+01
2733 -9.00000e+00
2930 -8.00000e+00
3075 -7.00000e+00
3181 -6.00000e+00
3233 -5.00000e+00
3516 -4.00000e+00
4010 -3.00000e+00
4995 -2.00000e+00
5751 -1.00000e+00
6065 +3.48000e+02
6181 +3.67000e+02
6764 +3.79000e+02
7045 +3.83000e+02
7529 +4.01000e+02
7749 +4.02000e+02
7996 +4.05000e+02
8115 +4.06000e+02
8133 +4.07000e+02
8206 +4.13000e+02
9137 +4.16000e+02
9342 +4.20000e+02
9951 +4.20000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
21 -3.40000e+01
123 -3.30000e+01
265 -3.20000e+01
353 -3.10000e+01
462 -3.00000e+01
518 -2.90000e+01
692 -2.80000e+01
860 -2.70000e+01
954 -2.50000e+01
1139 -2.40000e+01
1226 -2.30000e+01
1282 -2.20000e+01
1286 -2.10000e+01
1342 -2.00000e+01
1399 -1.90000e+01
1472 -1.80000e+01
1673 -1.70000e+01
1717 -1.60000e+01
2012 -1.50000e+01
2055 -1.40000e+01
2237 -1.30000e+01
2360 -1.20000e+01
2562 -1.10000e+01
2630 -1.00000e+01
2680 -9.00000e+00
2783 -8.00000e+00
3114 -7.00000e+00
3271 -6.00000e+00
4018 -5.00000e+00
4573 -4.00000e+00
4850 -3.00000e+00
4987 -2.00000e+00
5452 -1.00000e+00
5758 +3.95000e+02
5989 +4.00000e+02
7846 +4.04000e+02
8610 +4.06000e+02
9169 +4.07000e+02
9527 +4.08000e+02
9731 +4.10000e+02
9951 +4.10000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
18 -3.40000e+01
143 -3.30000e+01
251 -3.20000e+01
330 -3.10000e+01
384 -3.00000e+01
594 -2.90000e+01
773 -2.80000e+01
914 -2.70000e+01
1115 -2.60000e+01
1257 -2.50000e+01
1369 -2.40000e+01
1598 -2.30000e+01
1677 -2.20000e+01
1817 -2.10000e+01
1824 -2.00000e+01
1992 -1.90000e+01
2200 -1.80000e+01
2261 -1.70000e+01
2381 -1.60000e+01
2521 -1.40000e+01
2769 -1.30000e+01
2895 -1.20000e+01
3077 -1.10000e+01
3167 -1.00000e+01
3233 -9.00000e+00
3376 -8.00000e+00
3604 -7.00000e+00
4185 -6.00000e+00
4390 -5.00000e+00
4491 -4.00000e+00
4519 -3.00000e+00
4678 -2.00000e+00
4856 -1.00000e+00
5339 +3.59000e+02
5398 +3.65000e+02
5443 +3.78000e+02
5596 +3.88000e+02
5815 +3.98000e+02
5940 +4.00000e+02
6077 +4.07000e+02
6263 +4.10000e+02
8006 +4.12000e+02
8079 +4.13000e+02
8311 +4.14000e+02
9951 +4.14000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
22 -3.40000e+01
178 -3.30000e+01
227 -3.20000e+01
263 -3.10000e+01
362 -3.00000e+01
484 -2.90000e+01
535 -2.80000e+01
737 -2.70000e+01
814 -2.50000e+01
919 -2.30000e+01
956 -2.20000e+01
1038 -2.10000e+01
1131 -2.00000e+01
1191 -1.90000e+01
1446 -1.80000e+01
1525 -1.70000e+01
1760 -1.60000e+01
1814 -1.50000e+01
1951 -1.40000e+01
2119 -1.30000e+01
2175 -1.20000e+01
2294 -1.10000e+01
2664 -1.00000e+01
2973 -9.00000e+00
3130 -8.00000e+00
3329 -7.00000e+00
3865 -6.00000e+00
3977 -5.00000e+00
4113 -4.00000e+00
4328 -3.00000e+00
4411 -2.00000e+00
4493 -1.00000e+00
4721 +3.84000e+02
5227 +3.94000e+02
5294 +3.96000e+02
5394 +4.00000e+02
5814 +4.01000e+02
5833 +4.06000e+02
6519 +4.08000e+02
7784 +4.10000e+02
8541 +4.16000e+02
9951 +4.16000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
5 -3.40000e+01
39 -3.30000e+01
142 -3.20000e+01
219 -3.10000e+01
305 -3.00000e+01
381 -2.90000e+01
454 -2.70000e+01
526 -2.60000e+01
717 -2.50000e+01
803 -2.40000e+01
843 -2.20000e+01
912 -2.10000e+01
919 -1.90000e+01
1102 -1.80000e+01
1193 -1.70000e+01
1441 -1.60000e+01
1574 -1.50000e+01
1640 -1.40000e+01
1743 -1.30000e+01
2007 -1.20000e+01
2076 -1.10000e+01
2235 -1.00000e+01
2283 -9.00000e+00
2477 -8.00000e+00
2709 -7.00000e+00
3125 -6.00000e+00
3461 -5.00000e+00
3668 -4.00000e+00
4066 -3.00000e+00
4191 -2.00000e+00
4372 -1.00000e+00
5057 +3.92000e+02
5230 +3.97000e+02
5419 +4.06000e+02
6140 +4.11000e+02
6267 +4.13000e+02
7522 +4.15000e+02
8460 +4.19000e+02
9951 +4.19000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
6 -3.40000e+01
32 -3.30000e+01
107 -3.20000e+01
350 -3.10000e+01
449 -3.00000e+01
580 -2.90000e+01
768 -2.80000e+01
916 -2.70000e+01
1057 -2.60000e+01
1182 -2.50000e+01
1258 -2.40000e+01
1283 -2.30000e+01
1517 -2.20000e+01
1597 -2.10000e+01
1745 -2.00000e+01
1999 -1.90000e+01
2065 -1.80000e+01
2098 -1.70000e+01
2136 -1.60000e+01
2194 -1.50000e+01
2281 -1.40000e+01
2419 -1.30000e+01
2497 -1.20000e+01
2562 -1.10000e+01
3768 -1.00000e+01
4077 -9.00000e+00
4195 -8.00000e+00
4370 -7.00000e+00
4633 -6.00000e+00
4764 -5.00000e+00
5111 -4.00000e+00
5338 -3.00000e+00
5560 -2.00000e+00
5636 -1.00000e+00
5784 +3.77000e+02
5940 +3.80000e+02
5974 +3.91000e+02
6094 +3.93000e+02
6930 +3.94000e+02
7184 +3.96000e+02
7371 +4.00000e+02
8185 +4.02000e+02
8220 +4.16000e+02
9106 +4.17000e+02
9951 +4.17000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
10 -3.40000e+01
97 -3.20000e+01
255 -3.10000e+01
336 -3.00000e+01
469 -2.90000e+01
693 -2.80000e+01
743 -2.70000e+01
836 -2.60000e+01
967 -2.50000e+01
1066 -2.40000e+01
1096 -2.30000e+01
1259 -2.20000e+01
1373 -2.10000e+01
1388 -2.00000e+01
1694 -1.90000e+01
1908 -1.80000e+01
2044 -1.70000e+01
2203 -1.60000e+01
2447 -1.40000e+01
2496 -1.30000e+01
2584 -1.20000e+01
2665 -1.10000e+01
2757 -1.00000e+01
2907 -9.00000e+00
3051 -8.00000e+00
3069 -7.00000e+00
3291 -6.00000e+00
3482 -5.00000e+00
3774 -4.00000e+00
3824 -3.00000e+00
3941 -2.00000e+00
4307 -1.00000e+00
4441 +3.92000e+02
4753 +3.95000e+02
5175 +4.03000e+02
5594 +4.07000e+02
5711 +4.11000e+02
5926 +4.12000e+02
5991 +4.13000e+02
6020 +4.18000e+02
6490 +4.20000e+02
9260 +4.21000e+02
9646 +4.23000e+02
9951 +4.23000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
44 -3.40000e+01
126 -3.30000e+01
272 -3.20000e+01
318 -3.10000e+01
351 -3.00000e+01
425 -2.90000e+01
557 -2.80000e+01
616 -2.70000e+01
684 -2.60000e+01
754 -2.50000e+01
841 -2.40000e+01
1026 -2.30000e+01
1241 -2.20000e+01
1304 -2.00000e+01
1483 -1.90000e+01
1536 -1.80000e+01
1783 -1.70000e+01
1867 -1.60000e+01
1960 -1.50000e+01
2134 -1.40000e+01
2163 -1.30000e+01
2361 -1.20000e+01
2509 -1.10000e+01
2605 -1.00000e+01
2725 -9.00000e+00
3137 -8.00000e+00
3410 -7.00000e+00
3828 -6.00000e+00
3932 -5.00000e+00
4466 -4.00000e+00
4768 -3.00000e+00
5088 -2.00000e+00
5667 -1.00000e+00
5689 +3.94000e+02
5965 +3.96000e+02
6374 +3.97000e+02
6747 +4.03000e+02
7295 +4.05000e+02
8635 +4.10000e+02
8726 +4.11000e+02
8791 +4.16000e+02
9848 +4.22000e+02
9951 +4.22000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
6 -3.40000e+01
29 -3.30000e+01
201 -3.20000e+01
269 -3.10000e+01
331 -3.00000e+01
516 -2.90000e+01
633 -2.80000e+01
722 -2.70000e+01
801 -2.60000e+01
982 -2.50000e+01
1015 -2.40000e+01
1243 -2.30000e+01
1335 -2.20000e+01
1441 -2.10000e+01
1563 -2.00000e+01
1628 -1.90000e+01
1692 -1.80000e+01
1774 -1.70000e+01
1958 -1.60000e+01
2135 -1.50000e+01
2370 -1.40000e+01
2598 -1.30000e+01
2703 -1.20000e+01
2755 -1.10000e+01
2912 -1.00000e+01
3137 -9.00000e+00
3305 -8.00000e+00
3399 -7.00000e+00
3492 -6.00000e+00
3686 -5.00000e+00
3966 -4.00000e+00
4135 -3.00000e+00
4387 -2.00000e+00
4573 -1.00000e+00
4821 +3.74000e+02
4875 +3.85000e+02
5040 +3.90000e+02
5154 +3.92000e+02
5428 +3.97000e+02
5867 +4.02000e+02
6040 +4.05000e+02
6059 +4.11000e+02
6250 +4.13000e+02
6345 +4.19000e+02
6678 +4.22000e+02
8761 +4.24000e+02
9951 +4.24000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
57 -3.40000e+01
84 -3.30000e+01
160 -3.20000e+01
348 -3.10000e+01
463 -3.00000e+01
490 -2.90000e+01
667 -2.80000e+01
743 -2.70000e+01
872 -2.60000e+01
1045 -2.50000e+01
1149 -2.40000e+01
1284 -2.30000e+01
1363 -2.20000e+01
1448 -2.10000e+01
1541 -2.00000e+01
1776 -1.90000e+01
1893 -1.80000e+01
2050 -1.70000e+01
2187 -1.60000e+01
2309 -1.50000e+01
2359 -1.40000e+01
2389 -1.30000e+01
2751 -1.20000e+01
3003 -1.10000e+01
3084 -1.00000e+01
3210 -9.00000e+00
3400 -8.00000e+00
3489 -7.00000e+00
3565 -6.00000e+00
3812 -5.00000e+00
3832 -4.00000e+00
4071 -3.00000e+00
4346 -2.00000e+00
4559 -1.00000e+00
4611 +3.72000e+02
4964 +3.73000e+02
4995 +3.75000e+02
5399 +3.93000e+02
5492 +3.95000e+02
5687 +3.97000e+02
5838 +4.02000e+02
6366 +4.10000e+02
6559 +4.11000e+02
6560 +4.15000e+02
7044 +4.16000e+02
7392 +4.17000e+02
7523 +4.20000e+02
8187 +4.23000e+02
9118 +4.26000e+02
9951 +4.26000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
30 -3.40000e+01
113 -3.30000e+01
206 -3.20000e+01
251 -3.10000e+01
295 -3.00000e+01
507 -2.90000e+01
617 -2.80000e+01
736 -2.70000e+01
743 -2.60000e+01
960 -2.50000e+01
990 -2.40000e+01
1228 -2.30000e+01
1288 -2.20000e+01
1398 -2.10000e+01
1495 -2.00000e+01
1535 -1.90000e+01
1545 -1.80000e+01
1866 -1.70000e+01
2054 -1.60000e+01
2245 -1.50000e+01
2287 -1.40000e+01
2437 -1.30000e+01
2698 -1.20000e+01
2734 -1.10000e+01
2833 -1.00000e+01
3146 -9.00000e+00
3395 -8.00000e+00
3418 -7.00000e+00
3890 -6.00000e+00
3899 -5.00000e+00
4024 -4.00000e+00
4253 -3.00000e+00
4311 -2.00000e+00
4380 -1.00000e+00
4826 +3.54000e+02
5205 +3.68000e+02
5206 +3.79000e+02
5690 +3.84000e+02
5942 +3.89000e+02
6159 +4.05000e+02
6978 +4.08000e+02
7259 +4.16000e+02
8672 +4.17000e+02
9661 +4.19000e+02
9951 +4.19000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
56 -3.40000e+01
59 -3.30000e+01
250 -3.20000e+01
