"function evaluation" "best-so-far f(x)"
3173 +3.74000e+02
3195 +3.75000e+02
3225 +3.84000e+02
3227 +3.86000e+02
3601 +3.91000e+02
3795 +3.93000e+02
3823 +3.96000e+02
4035 +4.05000e+02
4264 +4.10000e+02
4305 +4.21000e+02
4332 +4.25000e+02
4727 +4.26000e+02
8718 +4.27000e+02
9991 +4.27000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
28 -3.40000e+01
59 -3.30000e+01
73 -3.20000e+01
116 -3.10000e+01
162 -3.00000e+01
263 -2.90000e+01
382 -2.80000e+01
423 -2.70000e+01
438 -2.60000e+01
554 -2.50000e+01
630 -2.40000e+01
724 -2.30000e+01
912 -2.20000e+01
1047 -2.10000e+01
1123 -2.00000e+01
1133 -1.90000e+01
1191 -1.80000e+01
1209 -1.70000e+01
1304 -1.60000e+01
1348 -1.50000e+01
1496 -1.40000e+01
1538 -1.30000e+01
1578 -1.20000e+01
1588 -1.10000e+01
1625 -1.00000e+01
1698 -9.00000e+00
1871 -8.00000e+00
1969 -7.00000e+00
2014 -6.00000e+00
2123 -5.00000e+00
2229 -4.00000e+00
2257 -3.00000e+00
2483 -2.00000e+00
2509 -1.00000e+00
2793 +3.63000e+02
2824 +3.68000e+02
2957 +3.83000e+02
3086 +3.86000e+02
3445 +3.87000e+02
3576 +4.00000e+02
4072 +4.02000e+02
4379 +4.05000e+02
6272 +4.07000e+02
6980 +4.08000e+02
7147 +4.16000e+02
8262 +4.17000e+02
9055 +4.18000e+02
9480 +4.24000e+02
9991 +4.24000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
9 -3.40000e+01
39 -3.30000e+01
72 -3.20000e+01
80 -3.10000e+01
107 -3.00000e+01
178 -2.80000e+01
469 -2.70000e+01
602 -2.50000e+01
649 -2.40000e+01
685 -2.30000e+01
801 -2.20000e+01
849 -2.10000e+01
930 -2.00000e+01
945 -1.90000e+01
979 -1.80000e+01
1090 -1.70000e+01
1153 -1.60000e+01
1165 -1.50000e+01
1203 -1.40000e+01
1334 -1.30000e+01
1338 -1.20000e+01
1439 -1.10000e+01
1726 -1.00000e+01
1783 -9.00000e+00
1928 -8.00000e+00
2021 -7.00000e+00
2134 -6.00000e+00
2169 -5.00000e+00
2179 -4.00000e+00
2379 -3.00000e+00
2414 -2.00000e+00
2434 -1.00000e+00
2479 +3.71000e+02
2653 +3.74000e+02
2751 +3.83000e+02
2784 +3.88000e+02
3226 +3.94000e+02
3410 +3.96000e+02
3502 +4.00000e+02
4148 +4.02000e+02
4159 +4.03000e+02
4169 +4.09000e+02
4776 +4.11000e+02
6394 +4.14000e+02
7009 +4.15000e+02
7730 +4.20000e+02
9725 +4.26000e+02
9991 +4.26000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
54 -3.40000e+01
81 -3.30000e+01
172 -3.20000e+01
208 -3.10000e+01
235 -3.00000e+01
246 -2.90000e+01
281 -2.80000e+01
296 -2.70000e+01
331 -2.60000e+01
353 -2.50000e+01
376 -2.40000e+01
401 -2.30000e+01
552 -2.20000e+01
612 -2.10000e+01
634 -2.00000e+01
711 -1.90000e+01
751 -1.80000e+01
753 -1.70000e+01
821 -1.60000e+01
855 -1.50000e+01
858 -1.40000e+01
882 -1.30000e+01
900 -1.20000e+01
985 -1.10000e+01
1027 -1.00000e+01
1093 -9.00000e+00
1133 -8.00000e+00
1267 -7.00000e+00
1403 -6.00000e+00
1526 -5.00000e+00
1627 -4.00000e+00
2028 -3.00000e+00
2107 -2.00000e+00
2338 -1.00000e+00
2393 +3.81000e+02
2449 +3.86000e+02
2560 +3.93000e+02
2608 +3.94000e+02
3118 +4.00000e+02
3502 +4.05000e+02
3990 +4.08000e+02
4529 +4.10000e+02
4619 +4.11000e+02
4772 +4.15000e+02
5461 +4.16000e+02
6153 +4.17000e+02
9991 +4.17000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
34 -3.40000e+01
70 -3.20000e+01
74 -3.10000e+01
230 -3.00000e+01
318 -2.90000e+01
338 -2.80000e+01
451 -2.70000e+01
528 -2.60000e+01
536 -2.50000e+01
554 -2.40000e+01
571 -2.30000e+01
655 -2.20000e+01
671 -2.10000e+01
735 -2.00000e+01
914 -1.90000e+01
939 -1.80000e+01
989 -1.70000e+01
1113 -1.60000e+01
1168 -1.50000e+01
1278 -1.40000e+01
1318 -1.30000e+01
1470 -1.20000e+01
1577 -1.10000e+01
1609 -9.00000e+00
1780 -8.00000e+00
2116 -7.00000e+00
2199 -6.00000e+00
2226 -5.00000e+00
2445 -4.00000e+00
2854 -3.00000e+00
2998 -2.00000e+00
3057 -1.00000e+00
3147 +3.86000e+02
3260 +3.90000e+02
3451 +3.99000e+02
3669 +4.08000e+02
3729 +4.10000e+02
4731 +4.13000e+02
9991 +4.13000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
31 -3.40000e+01
113 -3.30000e+01
126 -3.20000e+01
149 -3.10000e+01
313 -3.00000e+01
371 -2.90000e+01
413 -2.70000e+01
495 -2.60000e+01
532 -2.50000e+01
552 -2.40000e+01
582 -2.30000e+01
720 -2.20000e+01
741 -2.10000e+01
766 -2.00000e+01
777 -1.90000e+01
790 -1.80000e+01
1017 -1.70000e+01
1049 -1.60000e+01
1110 -1.40000e+01
1202 -1.30000e+01
1229 -1.20000e+01
1240 -1.10000e+01
1306 -1.00000e+01
1335 -9.00000e+00
1431 -8.00000e+00
1693 -7.00000e+00
1889 -6.00000e+00
2030 -4.00000e+00
2120 -3.00000e+00
2235 -2.00000e+00
2973 -1.00000e+00
2994 +3.51000e+02
3002 +3.63000e+02
3043 +3.69000e+02
3325 +3.75000e+02
4206 +3.86000e+02
4209 +3.88000e+02
4289 +3.90000e+02
4768 +3.91000e+02
4832 +3.97000e+02
4981 +3.99000e+02
5252 +4.02000e+02
5672 +4.07000e+02
5956 +4.09000e+02
6366 +4.11000e+02
6437 +4.16000e+02
6728 +4.19000e+02
9643 +4.20000e+02
9991 +4.20000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
75 -3.40000e+01
127 -3.30000e+01
209 -3.20000e+01
214 -3.10000e+01
236 -3.00000e+01
242 -2.90000e+01
285 -2.80000e+01
324 -2.70000e+01
365 -2.60000e+01
458 -2.50000e+01
463 -2.40000e+01
569 -2.30000e+01
572 -2.20000e+01
633 -2.10000e+01
711 -2.00000e+01
722 -1.90000e+01
786 -1.80000e+01
853 -1.70000e+01
863 -1.60000e+01
965 -1.50000e+01
995 -1.40000e+01
1023 -1.20000e+01
1140 -1.10000e+01
1208 -1.00000e+01
1299 -8.00000e+00
1394 -7.00000e+00
1518 -6.00000e+00
1606 -5.00000e+00
1647 -4.00000e+00
1870 -3.00000e+00
2052 -2.00000e+00
2160 -1.00000e+00
2493 +3.70000e+02
2727 +3.76000e+02
2730 +3.78000e+02
2862 +3.79000e+02
2989 +3.84000e+02
3030 +3.85000e+02
3095 +3.99000e+02
3492 +4.05000e+02
3506 +4.07000e+02
6072 +4.08000e+02
7278 +4.12000e+02
7596 +4.14000e+02
8180 +4.15000e+02
8312 +4.17000e+02
8718 +4.18000e+02
8906 +4.21000e+02
9311 +4.23000e+02
9991 +4.23000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
34 -3.40000e+01
100 -3.30000e+01
123 -3.20000e+01
155 -3.10000e+01
164 -3.00000e+01
202 -2.90000e+01
344 -2.80000e+01
348 -2.70000e+01
407 -2.60000e+01
411 -2.50000e+01
412 -2.40000e+01
470 -2.30000e+01
534 -2.20000e+01
547 -2.00000e+01
665 -1.90000e+01
694 -1.80000e+01
745 -1.70000e+01
770 -1.60000e+01
781 -1.50000e+01
789 -1.40000e+01
827 -1.30000e+01
911 -1.10000e+01
926 -1.00000e+01
958 -9.00000e+00
1026 -8.00000e+00
1117 -7.00000e+00
1172 -6.00000e+00
1237 -5.00000e+00
1343 -4.00000e+00
1378 -3.00000e+00
1609 -2.00000e+00
1638 -1.00000e+00
1830 +3.83000e+02
1887 +3.90000e+02
2249 +4.04000e+02
2263 +4.05000e+02
2274 +4.10000e+02
2919 +4.20000e+02
3228 +4.21000e+02
3352 +4.24000e+02
9810 +4.25000e+02
9991 +4.25000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
20 -3.40000e+01
53 -3.20000e+01
104 -3.10000e+01
188 -3.00000e+01
239 -2.90000e+01
262 -2.80000e+01
321 -2.70000e+01
348 -2.60000e+01
356 -2.50000e+01
371 -2.40000e+01
421 -2.30000e+01
433 -2.20000e+01
453 -2.10000e+01
500 -2.00000e+01
570 -1.90000e+01
671 -1.80000e+01
682 -1.70000e+01
854 -1.60000e+01
858 -1.50000e+01
899 -1.40000e+01
911 -1.30000e+01
944 -1.20000e+01
1015 -1.10000e+01
1150 -1.00000e+01
1208 -9.00000e+00
1516 -8.00000e+00
1654 -7.00000e+00
1683 -6.00000e+00
1779 -5.00000e+00
1835 -4.00000e+00
1878 -3.00000e+00
1911 -2.00000e+00
1950 -1.00000e+00
2007 +3.44000e+02
2227 +3.59000e+02
2315 +3.60000e+02
2407 +3.65000e+02
2645 +3.70000e+02
2989 +3.72000e+02
3095 +3.75000e+02
3320 +3.85000e+02
3504 +3.86000e+02
3812 +3.98000e+02
3970 +4.01000e+02
4209 +4.13000e+02
4756 +4.15000e+02
4827 +4.18000e+02
4962 +4.19000e+02
6823 +4.22000e+02
7355 +4.24000e+02
8913 +4.25000e+02
8948 +4.27000e+02
9991 +4.27000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
2 -3.40000e+01
45 -3.30000e+01
87 -3.20000e+01
110 -3.10000e+01
129 -3.00000e+01
159 -2.80000e+01
180 -2.70000e+01
288 -2.60000e+01
378 -2.50000e+01
385 -2.40000e+01
424 -2.30000e+01
433 -2.20000e+01
486 -2.10000e+01
574 -2.00000e+01
626 -1.90000e+01
678 -1.80000e+01
699 -1.70000e+01
727 -1.60000e+01
890 -1.50000e+01
919 -1.40000e+01
933 -1.30000e+01
963 -1.20000e+01
1185 -1.10000e+01
1218 -1.00000e+01
1266 -9.00000e+00
1283 -8.00000e+00
1307 -7.00000e+00
1591 -6.00000e+00
1652 -5.00000e+00
1686 -4.00000e+00
1871 -3.00000e+00
1878 -2.00000e+00
1879 -1.00000e+00
2032 +3.50000e+02
2120 +3.68000e+02
2942 +3.69000e+02
3034 +3.80000e+02
3118 +3.83000e+02
3605 +3.86000e+02
3720 +3.93000e+02
4027 +4.02000e+02
4872 +4.08000e+02
6403 +4.09000e+02
6462 +4.10000e+02
7083 +4.11000e+02
7148 +4.14000e+02
7789 +4.17000e+02
8765 +4.20000e+02
9839 +4.23000e+02
9991 +4.23000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
14 -3.40000e+01
39 -3.30000e+01
49 -3.20000e+01
63 -3.10000e+01
98 -3.00000e+01
134 -2.90000e+01
155 -2.80000e+01
206 -2.70000e+01
332 -2.60000e+01
365 -2.50000e+01
394 -2.40000e+01
409 -2.30000e+01
549 -2.20000e+01
620 -2.10000e+01
669 -2.00000e+01
721 -1.90000e+01
734 -1.80000e+01
781 -1.70000e+01
933 -1.60000e+01
950 -1.50000e+01
957 -1.40000e+01
1116 -1.30000e+01
1125 -1.20000e+01
1204 -1.10000e+01
1322 -1.00000e+01
1354 -9.00000e+00
1476 -8.00000e+00
1528 -7.00000e+00
1758 -6.00000e+00
1762 -5.00000e+00
1792 -4.00000e+00
1894 -3.00000e+00
2029 -2.00000e+00
2087 -1.00000e+00
2152 +3.54000e+02
2163 +3.66000e+02
2309 +3.67000e+02
2314 +3.71000e+02
2319 +3.77000e+02
2390 +3.78000e+02
2502 +3.83000e+02
2646 +3.87000e+02
2781 +3.90000e+02
2789 +3.95000e+02
2853 +3.96000e+02
3222 +3.97000e+02
3653 +4.01000e+02
3752 +4.02000e+02
5353 +4.05000e+02
5413 +4.07000e+02
7898 +4.10000e+02
9991 +4.10000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
67 -3.40000e+01
132 -3.30000e+01
171 -3.10000e+01
195 -3.00000e+01
243 -2.90000e+01
327 -2.80000e+01
344 -2.70000e+01
360 -2.60000e+01
421 -2.50000e+01
471 -2.40000e+01
750 -2.30000e+01
845 -2.20000e+01
902 -2.00000e+01
950 -1.90000e+01
1012 -1.80000e+01
1061 -1.70000e+01
1064 -1.60000e+01
1140 -1.50000e+01
1150 -1.40000e+01
1313 -1.30000e+01
1477 -1.20000e+01
1480 -1.10000e+01
1696 -1.00000e+01
1760 -9.00000e+00
1810 -8.00000e+00
2137 -7.00000e+00
2206 -6.00000e+00
2235 -5.00000e+00
2401 -4.00000e+00
2533 -3.00000e+00
2614 -2.00000e+00
2700 -1.00000e+00
3112 +3.72000e+02
3125 +3.84000e+02
3454 +3.93000e+02
3550 +3.96000e+02
3703 +4.01000e+02
3816 +4.06000e+02
3999 +4.10000e+02
4469 +4.14000e+02
5377 +4.15000e+02
6457 +4.17000e+02
6696 +4.19000e+02
9991 +4.19000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
4 -3.40000e+01
9 -3.30000e+01
38 -3.20000e+01
58 -3.10000e+01
84 -3.00000e+01
108 -2.90000e+01
141 -2.80000e+01
157 -2.70000e+01
210 -2.60000e+01
247 -2.50000e+01
299 -2.40000e+01
426 -2.30000e+01
428 -2.20000e+01
454 -2.10000e+01
465 -2.00000e+01
478 -1.90000e+01
701 -1.80000e+01
734 -1.70000e+01
746 -1.60000e+01
826 -1.50000e+01
845 -1.40000e+01
1058 -1.30000e+01
1087 -1.20000e+01
1254 -1.10000e+01
1459 -1.00000e+01
1486 -9.00000e+00
1620 -8.00000e+00
1706 -7.00000e+00
1861 -6.00000e+00
1931 -5.00000e+00
1977 -4.00000e+00
2122 -3.00000e+00
2196 -2.00000e+00
2266 -1.00000e+00
2592 +3.54000e+02
2865 +3.72000e+02
3047 +3.73000e+02
3052 +3.86000e+02
4230 +3.96000e+02
4260 +3.98000e+02
4339 +4.03000e+02
4513 +4.05000e+02
4817 +4.06000e+02
5733 +4.10000e+02
7335 +4.13000e+02
8944 +4.14000e+02
9241 +4.15000e+02
9991 +4.15000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
17 -3.40000e+01
55 -3.30000e+01
116 -3.20000e+01
117 -3.10000e+01
147 -3.00000e+01
186 -2.80000e+01
248 -2.70000e+01
274 -2.60000e+01
288 -2.50000e+01
320 -2.30000e+01
368 -2.20000e+01
489 -2.10000e+01
564 -2.00000e+01
589 -1.80000e+01
661 -1.70000e+01
731 -1.60000e+01
801 -1.50000e+01
856 -1.40000e+01
1017 -1.30000e+01
1075 -1.20000e+01
1083 -1.10000e+01
1178 -1.00000e+01
1248 -9.00000e+00
1337 -8.00000e+00
1596 -7.00000e+00
1712 -6.00000e+00
1916 -5.00000e+00
2051 -4.00000e+00
2071 -3.00000e+00
2161 -2.00000e+00
2235 -1.00000e+00
2501 +3.75000e+02
2812 +3.78000e+02
3081 +3.90000e+02
3251 +4.05000e+02
3846 +4.08000e+02
4453 +4.12000e+02
5361 +4.16000e+02
6571 +4.19000e+02
7908 +4.23000e+02
9991 +4.23000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
7 -3.40000e+01
19 -3.30000e+01
59 -3.20000e+01
126 -3.00000e+01
171 -2.90000e+01
179 -2.80000e+01
296 -2.70000e+01
383 -2.60000e+01
483 -2.50000e+01
506 -2.40000e+01
568 -2.30000e+01
744 -2.20000e+01
777 -2.10000e+01
787 -2.00000e+01
819 -1.90000e+01
876 -1.80000e+01
879 -1.70000e+01
922 -1.60000e+01
1078 -1.50000e+01
1137 -1.40000e+01
1240 -1.30000e+01
1545 -1.10000e+01
1618 -1.00000e+01
